ort_id;Ortschaft;str_id;Strasse
1668;Neubrandenburg;1307110700411;Dümperstraße
1668;Neubrandenburg;1307110700517;Ebereschenstraße
1668;Neubrandenburg;1307110700519;Eberhard-Wenzel-Weg
1668;Neubrandenburg;1307110700502;Edgar-Andre-Straße
1668;Neubrandenburg;1307110700524;Edvard-Grieg-Weg
1668;Neubrandenburg;1307110700503;Eichenstraße
1668;Neubrandenburg;1307110700504;Eichhörnchenweg
1668;Neubrandenburg;1307110700527;Eichhorster Straße
1668;Neubrandenburg;1307110700505;Einsteinstraße
1668;Neubrandenburg;1307110700506;Elsterweg
1668;Neubrandenburg;1307110700528;Emilie-Mayer-Straße
1668;Neubrandenburg;1307110700526;Emmerich-Kalman-Weg
1668;Neubrandenburg;1307110700520;Engelbert-Humperdinck-Weg
1668;Neubrandenburg;1307110700507;Erich-Weinert-Straße
1668;Neubrandenburg;1307110700508;Erich-Zastrow-Straße
1668;Neubrandenburg;1307110700523;Erikaweg
1668;Neubrandenburg;1307110700525;Erlenweg
1668;Neubrandenburg;1307110700518;Ernst-Abbe-Straße
1668;Neubrandenburg;1307110700509;Ernst-Alban-Straße
1668;Neubrandenburg;1307110700521;Ernst-Barlach-Straße
1668;Neubrandenburg;1307110700522;Ernst-Lübbert-Straße
1668;Neubrandenburg;1307110700511;Erzgang
1668;Neubrandenburg;1307110700516;Eschengrunder Straße
1668;Neubrandenburg;1307110700514;Eschenhof
1668;Neubrandenburg;1307110700515;Eulenstraße
1668;Neubrandenburg;1307110700629;Fanny-Hensel-Weg
1668;Neubrandenburg;1307110700601;Fasanenstraße
1668;Neubrandenburg;1307110700602;Faßstraße
1668;Neubrandenburg;1307110700627;Feldmark
1668;Neubrandenburg;1307110700624;Feldmesserweg
1668;Neubrandenburg;1307110700603;Feldstraße
1668;Neubrandenburg;1307110700633;Fenchelweg
1668;Neubrandenburg;1307110700604;Fischerbänk
1668;Neubrandenburg;1307110700605;Fischerstraße
1668;Neubrandenburg;1307110700628;Fliederweg
1668;Neubrandenburg;1307110700625;Flurstraße
1668;Neubrandenburg;1307110700607;Fohlenwinkel
1668;Neubrandenburg;1307110700606;Förderweg
1668;Neubrandenburg;1307110700634;Forellenwinkel
1668;Neubrandenburg;1307110700635;Förster-Frimel-Straße
1668;Neubrandenburg;1307110700631;Franz-Lehar-Straße
1668;Neubrandenburg;1307110700630;Franz-Liszt-Straße
1668;Neubrandenburg;1307110700632;Franz-Schubert-Weg
1668;Neubrandenburg;1307110700611;Friedländer Straße
1668;Neubrandenburg;1307110700622;Friedländer Tor
1668;Neubrandenburg;1307110700612;Friedländer Weg
1668;Neubrandenburg;1307110700613;Friedrich-Engels-Ring
1668;Neubrandenburg;1307110700626;Friedrich-Schott-Straße
1668;Neubrandenburg;1307110700636;Friedrich-von-Flotow-Weg
1668;Neubrandenburg;1307110700615;Fritz-Reuter-Straße
1668;Neubrandenburg;1307110700616;Fuchsweg
1668;Neubrandenburg;1307110700617;Füllortweg
1668;Neubrandenburg;1307110700618;Fünfeichen
1668;Neubrandenburg;1307110700621;Fünfeichener Weg
1668;Neubrandenburg;1307110700703;Gartenstraße
1668;Neubrandenburg;1307110700706;Gaußstraße
1668;Neubrandenburg;1307110700707;Gebrüder-Boll-Straße
1668;Neubrandenburg;1307110700733;Genzkower Straße
1668;Neubrandenburg;1307110700708;Georg-Schumann-Straße
1668;Neubrandenburg;1307110700727;Geranienweg
1668;Neubrandenburg;1307110700709;Gerhart-Hauptmann-Straße
1668;Neubrandenburg;1307110700710;Gerichtsberg
1668;Neubrandenburg;1307110700711;Gerichtsstraße
1668;Neubrandenburg;1307110700712;Gerstenstraße
1668;Neubrandenburg;1307110700713;Geschwister-Scholl-Straße
1668;Neubrandenburg;1307110700726;Ginsterweg
1668;Neubrandenburg;1307110700728;Gladiolenweg
1668;Neubrandenburg;1307110700723;Gneisstraße
1668;Neubrandenburg;1307110700715;Goethestraße
1668;Neubrandenburg;1307110700731;Goldrutengang
1668;Neubrandenburg;1307110700717;Greifstraße
1668;Neubrandenburg;1307110700718;Greifswalder Straße
1668;Neubrandenburg;1307110700719;Große Krauthöferstraße
1668;Neubrandenburg;1307110700721;Große Wollweberstraße
1668;Neubrandenburg;1307110700722;Grüne Straße
1668;Neubrandenburg;1307110700725;Gustav-Kirchhoff-Straße
1668;Neubrandenburg;1307110700730;Gustav-Mahler-Straße
1668;Neubrandenburg;1307110700801;Habichtstraße
1668;Neubrandenburg;1307110700837;Hainbuchenstraße
1668;Neubrandenburg;1307110700802;Hangstraße
1668;Neubrandenburg;1307110700829;Hanns-Eisler-Straße
1668;Neubrandenburg;1307110700804;Hans-Beimler-Straße
1668;Neubrandenburg;1307110700805;Hans-Marchwitza-Straße
1668;Neubrandenburg;1307110700830;Hans-von-Bülow-Straße
1668;Neubrandenburg;1307110700807;Hasenrain
1668;Neubrandenburg;1307110700808;Hauerweg
1668;Neubrandenburg;1307110700832;Heckenweg
1668;Neubrandenburg;1307110700836;Hegering
1668;Neubrandenburg;1307110700810;Heidenstraße
1668;Neubrandenburg;1307110700812;Heidmühlenstraße
1668;Neubrandenburg;1307110700813;Heinrich-Heine-Straße
1668;Neubrandenburg;1307110700814;Heinrich-Hertz-Straße
1668;Neubrandenburg;1307110700815;Heinrich-Prillwitz-Straße
1668;Neubrandenburg;1307110700831;Heinrich-Schütz-Weg
1668;Neubrandenburg;1307110700816;Helmut-Just-Straße
1668;Neubrandenburg;1307110700817;Herbordstraße
1668;Neubrandenburg;1307110700833;Heringsdorfer Straße
1668;Neubrandenburg;1307110700828;Hermann-von-Maltzan-Weg
1668;Neubrandenburg;1307110700827;Hinter der Grünen Straße
1668;Neubrandenburg;1307110700818;Hinterste Mühle
1668;Neubrandenburg;1307110700819;Hinterste Straße
1668;Neubrandenburg;1307110700834;Hirtenweg
1668;Neubrandenburg;1307110700820;Hofstraße
1668;Neubrandenburg;1307110700822;Hopfenstraße
1668;Neubrandenburg;1307110700823;Horst-Jonas-Straße
1668;Neubrandenburg;1307110700835;Huckels Gründe
1668;Neubrandenburg;1307110700824;Hufeisenstraße
1668;Neubrandenburg;1307110700825;Hufelandstraße
1668;Neubrandenburg;1307110700826;Humboldtstraße
1668;Neubrandenburg;1307110700901;Igelweg
1668;Neubrandenburg;1307110700902;Ihlenfelder Straße
1668;Neubrandenburg;1307110700905;Ikarusstraße
1668;Neubrandenburg;1307110700908;In der Sasse
1668;Neubrandenburg;1307110700907;Irisweg
1668;Neubrandenburg;1307110700906;Isaac-Singer-Straße
1668;Neubrandenburg;1307110701001;Jägersteig
1668;Neubrandenburg;1307110701002;Jahnstraße
1668;Neubrandenburg;1307110701015;Jean-Sibelius-Straße
1668;Neubrandenburg;1307110701013;Johanna-Beckmann-Ring
1668;Neubrandenburg;1307110701009;Johanna-Kinkel-Straße
1668;Neubrandenburg;1307110701010;Johannes-Brahms-Straße
1668;Neubrandenburg;1307110701011;Johannes-Schondorf-Weg
1668;Neubrandenburg;1307110701003;Johannesstraße
1668;Neubrandenburg;1307110701008;Johann-Wilhelm-Hertel-Weg
